,id_entidad,preten_ind,ind,un_preten,valor_ini_ind,contraparte,convocados,convocantes,id_arb,extrae,par_entidad,consecutivo,cont_casos,interinst,orfeo,impacto,ep_convocante,tipo_conv,apoderado_convocante,ep_convocada,apoderado_convocado,ent_vinculadas,nit,nac_ter_int,rol_entidad,tipo_arb,exp_cam_com,ctr_arbitraje,mecanismo_sel_arb,arbitro_n,nombre_arbitro,nombre_secretario,idsecretario,estado_caso,instancia,etapa,sentido_lau,tipo_cond,valor_costas,tipo_arbitramento,nombre_ua,sector_ua,hechos
131,206,33053903238.8922,382,PESOS,22676885234.0,CONSORCIO RIO SECO   ,FONDO FINANCIERO DE PROYECTOS DE DESARROLLO - FONADE,CONSORCIO RIO SECO   ,2062071120-12007-212,206,53,212.0,1,NO,20154050593782/ 20178002077702,MACROECONOMICO,NO,JURIDICA ,MIER BARROS PATRICIA EUGENIA,SI,  ,FONDO FINANCIERO DE PROYECTOS DE DESARROLLO - FONADE|206|PLANEACION,899999316-1,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,2547,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,2.0,BERMUDEZ MUÑOZ MARTIN GONZALO,MAYORCA ESCOBAR CARLOS HUMBERTO,79788488,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,0,INFRAESTRUCTURA,EMPRESA NACIONAL PROMOTORA DEL DESARROLLO TERRITORIAL,Sector Planeación,"El día 10 de julio de 2007 el Consorcio Río Seco y FONADE suscribieron el contrato de obra No. 2071120 cuyo objeto consistió en la ""ejecución por parte de el contratista"" de la obra denominada CONSTRUCCIÓN DEL ESTABLECIMIENTO PENITENCIARIO DE ALTA Y MEDIANA SEGURIDAD EN GUADUAS- CUNDINAMARCA de acuerdo  con la descripción, especificaciones y demás condiciones establecidas en las reglas de participación y el contrato y/o propuesta presentada por el contratista.
En lo referente a las especificaciones técnicas, indicó el parágrafo segundo de la cláusula primera del documento contractual que ""el contratista no podrá apartarse de las especificaciones que le hagan exigibles en virtud del presente contrato"" por lo cual se entiende que las especificaciones indicadas durante el proceso de contratación, se encuentran igualmente incorporadas a contrato y delimitan el alcance del mismo. de acontecer lo contrario se configuraría un claro incumplimiento del contrato, el contratista perdería el derecho a reclamar el reconocimiento y pago de cualquier suma que resultara de la modificación u omisión de esas especificaciones y sería responsable por los daños derivados de esa conducta, todo sin perjuicio del derecho que tendría la entidad contratante de exigir la ejecución de la obra con base en las especificaciones contractuales.
En la ejecución del contrato de obra se presentó un sinnúmero de problemas relativos a los diseños del complejo penitenciario que generaron una mayor permanencia para el consorcio constructor con los perjuicios derivados.
las sociedades miembro del Consorcio Ríos Seco tienen derecho a que se les compensen los sobrecostos sufridos durante el desarrollo del contrato de obra, FONADE dejó de pagar al contratista aquellas actividades extras que éste último tuvo que ejecutar en desarrollo del contrato y que no estaban previstas dentro del alcance inicial de sus obligaciones. por tratarse de obras y actividades cuya necesidad de ejecución surgió durante el curso del desarrollo contractual, así como los demás sobrecostos y perjuicios sufridos por el Consorcio con ocasión de la ejecución del contrato de obra No. 2071120."
132,487,2305366237.341288,387,PESOS,1663576000.0,TRANSPORTES MONTEJO LTDA NIT  800035276-9,REFINERIA DE CARTAGENA S.A.,TRANSPORTES MONTEJO LTDA NIT  800035276-9,4879620192011-64,487,28,64.0,1,NO,20154050082772 / 20154050763832 / 20164050223102/ 20178000146172,JURIDICO,NO,JURIDICA ,CORREDOR CALDERON JULIO RICARDO,SI,ARAQUE JAIMES WILLIAM JAVIER,REFINERIA DE CARTAGENA S.A.|487|MINAS Y ENERGIA,900112515-7,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,3002,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,CEDIEL DE PEÑA MARTHA CLEMENCIA,BARRIOS MORALES LAURA FERNANDA,39791207,TERMINADO POR LAUDO,PRIMERA ,INICIO Y FIJACIÓN DEL LITIGIO,FAVORABLE,PAGAR,54189770,GENERAL,REFINERÍA DE CARTAGENA S.A.S,Sector Minas y Energía,"El 30 de noviembre de 2011 TRANSPORTES MONTEJO LTDA  presentó a REFICAR cotización para prestar el servicio de grúa para el movimiento de cargas de partes del reactor y regenerador de planta por un valor total de $472.080.000, con base en esto las partes celebraron contrato número 962019 el 13 de diciembre de 2011. Con el objeto de llevar a cabo el cargue de las contrapesas TRANSPORTES MONTEJO LTDA contrató los servicios de una grúa de propiedad de la sociedad ORDOÑEZ Y CÍA LTDA ORDOCOL.

Las partes suscribieron dos otros sí al contrato en el cual prorrogaron el termino de liquidación de Este puesto que su ejecución demando una mayor complejidad, entre otros el siniestro ocurrido el 20 de febrero de 2012.

El 4 de junio de 2012 funcionarios de las partes en mención realizaron acta de recibo de cantidades de obra y de servicio en la cual aparece pactado y aceptado el número de horas laborada por la grúa que ascendió a 794 horas y que el valor total de las horas trabajadas es de $1.592.764.000, frente a esto REFICAR presentó reclamación TRANSPORTES MONTEJO LTDA por el siniestro de la grúa informando el monto de perjuicios sufridos, a su vez, TRANSPORTES MONTEJO quien a su vez traslado Este reclamo a la sociedad ORDOCOL LTDA y alega haber cumplido con el pago total de las obligaciones que se generaron para ella en la ejecución del contrato.

La parte convocante alega que el 5 de octubre de 2012 venció el plazo establecido para llevar a cabo la liquidación del contrato sin que hasta la fecha REFICAR haya mostrado intención alguna ni de terminar por mutuo acuerdo el contrato ni de demostrar o probar la existencia de dicha responsabilidad y la cuantía de la indemnización que se le adeuda.
"
133,245,79595505555.96251,394,PESOS,54332020543.0,CONCESIONARIA SAN SIMÓN S.A. NIT 900162704-6,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CONCESIONARIA SAN SIMÓN S.A. NIT 900162704-6,2450062007-1,245,42,1.0,0,NO,20154050238872/ 20178000085412,MACROECONOMICO,NO,JURIDICA ,LOPEZ CHAVES FRANCISCO JAVIER,SI,SANABRIA SANTOS HENRY NORBERTO,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,2343,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,CEDIEL DE PEÑA MARTHA CLEMENCIA,CEDIEL CHARRIS EDITH,,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,0,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"DESEQUILIBRIO ECONÓMICO, PAGO DE PREDIOS, OLA INVERNAL, TRASLADO DE REDES, INTERSECCIONES, PÓLIZA TODO RIESGO. RIESGO POR FUERZA MAYOR, INTERSECCIONES, DESPLAZAMIENTO DE CRONOGRAMA"
134,191,7414021278.051115,397,PESOS,5203863547.0,TERMOBARRANQUILLA S.A. E.S.P.-TEBSA  ,TERMOBARRANQUILLA S.A. E.S.P.-TEBSA  ,GENERADORA Y COMERCIALIZADORA DEL CARIBE S.A E.S.P - GECELCA,19133301995-57,191,61,57.0,1,NO,20154050246002 / 20154050199952 / 20164050584282 / 20164011080892/ 20174050759412,JURIDICO,SI,JURIDICA ,ARCHILA PEÑALOSA EMILIO JOSE,NO,ARAQUE JAIMES WILLIAM JAVIER,GENERADORA Y COMERCIALIZADORA DEL CARIBE S.A E.S.P - GECELCA|191|MINAS Y ENERGIA,900082143-0,NACIONAL,CONVOCANTE,ARBITRAMENTO GENERAL,2878,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,CEDIEL DE PEÑA MARTHA CLEMENCIA,MAYORCA ESCOBAR CARLOS HUMBERTO,79788488,TERMINADO POR LAUDO,RECURSO EXTRAORDINARIO,FALLO,DESFAVORABLE,PAGAR,248878000,GENERAL,GENERADORA Y COMERCIALIZADORA DE ENERGÍA DEL CARIBE S.A. E.S.P.,Sector Minas y Energía,EL 29 DE MARZO DEL AÑO 1995 CORELCA Y TERMOBARRANQUILLA SA CELEBRARON CONTRATO 3330 DE 1995 CUYO OBJETO ERA LA PRESTACION OR PARTE DE TEBSA A CRELCA DEL SERVICIO DE GENERACION DE ENERGIA ELECTRICA MEDIANTE LA UTILIZACION DE LA PLANTA UBICADA EN SOLEDAD Y LA CONSTRUCCION Y UTILIZACION DE UNA PLANTA NUEVA EN EL MISMO SISTIO PARA LA PRESTACION DEL MISMO SERVICIO LA TOTALIDAD DE LA GENERACION DE ENERGIA PRODUCIDA POR LA PLANTA SERIA SUMINISTRADA A CORELCA
135,249,22464806996.882195,400,PESOS,15000000000.0,"SOCIEDAD OPERADORA DE AEROPUERTOS CENTRO NORTE S.A. ""AIRPLAN S.A.""  ",U.A.E. DE LA AERONAUTICA CIVIL,"SOCIEDAD OPERADORA DE AEROPUERTOS CENTRO NORTE S.A. ""AIRPLAN S.A.""  ",2498000011-OK-22008-70,249,31,70.0,1,NO,,JURIDICO,SI,JURIDICA ,  ,SI,  ,U.A.E. DE LA AERONAUTICA CIVIL|249|TRANSPORTE,899999059-3,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,2267,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,CEDIEL DE PEÑA MARTHA CLEMENCIA,CEDIEL CHARRIS EDITH,,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,0,GENERAL,UNIDAD ADMINISTRATIVA ESPECIAL DE AERONÁUTICA CIVIL,Sector Transporte,Declara que la UAE de la Aeronáutica Civil - AEROCIVIL incumplió el contrato de Concesión No. 8000011-OK de 2008 con la SOCIEDAD OPERADORA DE AEROPUERTOS CENTRO NORTE S.A. AIRPLAN. Mediante el cual se pretende que las obligaciones relacionadas con la modernización y adecuación de los aeropuertos entregados.
136,310,,402,0,0.0,"UNION DE TRABAJADORES DE LA INDUSTRIA ENERGETICA-UTEN
VATIA SA-ESP NIT  900232484-1
817001892-1","UNION DE TRABAJADORES DE LA INDUSTRIA ENERGETICA-UTEN
VATIA SA-ESP NIT  900232484-1
817001892-1",CENTRALES ELECTRICAS DEL CAUCA S.A.-E.S.P.- CEDELCA,310CONTRATO DE OPERACIÓN2008-,310,52,,1,NO,20174052346832/ 20184050072372/ 20184050577912/ 20188000591052/ 20188000648302/ 20184050649212 / 20218001029202,,SI,JURIDICA ,RIVEROS LARA JUAN PABLO,NO,AVILA ARROYO JOHANNA ALEJANDRA,CENTRALES ELECTRICAS DEL CAUCA S.A.-E.S.P.- CEDELCA|310|MINAS Y ENERGIA,891500025-2,NACIONAL,CONVOCANTE,ARBITRAMENTO GENERAL,15536,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,CEDIEL DE PEÑA MARTHA CLEMENCIA,MAYORCA ESCOBAR CARLOS HUMBERTO,79788488,TERMINADO POR LAUDO,PRIMERA ,INICIO Y FIJACIÓN DEL LITIGIO,DESFAVORABLE,,,GENERAL,CENTRALES ELÉCTRICAS DEL CAUCA S.A. E.S.P.,Sector Minas y Energía,QUE SE DECLARE QUE LA FIRMA DEL OTROSÍ ES NULO POR DESCONOCIMIENTO DE UNA NORMA DE IMPERATIVO CUMPLIMIENTO
137,245,73847962388.75873,403,PESOS,61950197442.0,SOCIEDAD CONCESIONARIA OPERADORA AEROPUERTO INTERNACIONAL S.A. - OPAIN S.A. NIT 900105860-4,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,SOCIEDAD CONCESIONARIA OPERADORA AEROPUERTO INTERNACIONAL S.A. - OPAIN S.A. NIT 900105860-4,2456000169 OK - 42006-447,245,42,447.0,1,NO,20164051642422 / 20174050012352/ 20174050155702/ 20188002189092,MACROECONOMICO,NO,JURIDICA ,GARCIA MATAMOROS FERNANDO AUGUSTO,SI,PIQUERO VILLEGAS FELIPE,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4921,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",,1.0,CEDIEL DE PEÑA MARTHA CLEMENCIA,BERNAL GARAVITO SEBASTIAN,80182549,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,HACER,0,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"La controversia se centra a partir de lo que indica la clausula 24 del contrato de concesión, ""independientemente"" de que las causas que han generado la extensión de la etapa de modernización y expansión del aeropuerto El Dorado; OPAIN debera descontar de su remuneración el 4% de los ingresos regulados y no regulados, para depositarlo definitivamente en la subcuenta de excedentes de la entidad. El problema juridico a resolver, entonces, es proporcionar el descuento del 4% de los ingresos regulados y no regulados, oara rebajarlo a un porcentaje que represente y atienda el cumplimiento contractual y los sub proyectos pendientes."
138,206,4866713351.742336,408,PESOS,3997216398.0,CONSORCIO ACR - CONTEIN NIT 900619657-1,FONDO FINANCIERO DE PROYECTOS DE DESARROLLO - FONADE,CONSORCIO ACR - CONTEIN NIT 900619657-1,20621317442013-442,206,53,442.0,1,NO,20154051912462 / 20168000155192 / 20164050717972 / 20164050834782 / 20164051107762 / 20168001109292 / 20164051222522 / 20168001245152/ 20178000987762/ 20174050982882/ 20174051329692/ 20178001357822,JURIDICO,NO,JURIDICA ,CARDONA NIETO CHRISTIAN FERNANDO,SI,MONCADA ZAPATA JUAN CARLOS,FONDO FINANCIERO DE PROYECTOS DE DESARROLLO - FONADE|206|PLANEACION,899999316-1,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4478,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",,2.0,BAHAMON DE RESTREPO MARTHA CECILIA,RODRIGUEZ SUAREZ JAVIER RICARDO,79628329,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,335580000,INFRAESTRUCTURA,EMPRESA NACIONAL PROMOTORA DEL DESARROLLO TERRITORIAL,Sector Planeación,"Entre el consorcio y FONADE se celebro un contrato para la restauración de las casa de santa bárbara, previo un proceso de selección, el mencionado contrato de obra se debía ejecutar en un plazo que no podía exceder del 30 de junio de 2014. Sin embargo, se pudo establecer graves errores en los cálculos y diseños que atrasaban el cronograma de la obra, por esta razón se tuvo que modificar el contrato en varias oportunidades, modificando cantidades de obra, diseños equipos y en fin otros avatares que sufrió el contrato de manera que aun hoy a la fecha de presentación de esta demanda el contrato no ha podido concluir. los perjuicios que se reclaman son: los reajustes de precios por variación del IPC, el impacto de la alta devaluación del dólar entre otros."
139,436,39118477.4340157,413,PESOS,31198707.0,RCN TELEVISIÓN SA NIT 830029703-7,AUTORIDAD NACIONAL DE TELEVISIÓN,RCN TELEVISIÓN SA NIT 830029703-7,436140-51997-424,436,34,424.0,1,NO,20154051511612 / 20164050411622 / 20164050694772/ 20178001997862,JURIDICO,NO,JURIDICA ,ZULOAGA ROCHA ALEJANDRA,SI,  ,AUTORIDAD NACIONAL DE TELEVISION |436|TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,900517646-2,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4341,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,2.0,URICOECHEA VARGAS MARIO,ROJAS ZAQUITA SONIA ELIZABETH,46666210,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,0,GENERAL,AUTORIDAD NACIONAL DE TELEVISIÓN EN LIQUIDACIÓN,Sector de las Tecnologías de la Información y las Comunicaciones,En virtud del contrato de concesión 140 de 1997 la oficina de contenidos y defensa del televidente (de la ANTV) realizo una revisión sobre la programación emitida por RCN TV para verificar el cumplimiento de la obligación consistente en anteponer a la transmisión de los programas un aviso donde se indique en forma escrita y oral la edad promedio apta para ver dicho programa anunciando igualmente si contiene o no violencia y sexo. mediante resolución 1363 de 2010 se le impuso una multa a Caracol TV por el incumplimiento de lo dispuesto anteriormente. el convocante argumenta que la sanción es injusta y por lo tanto reclama la devolución de los dineros que debió pagar por la multa.
140,436,141361691.05099764,414,PESOS,114953756.0,CARACOL TELEVISIÓN S.A NIT 830029703-7,AUTORIDAD NACIONAL DE TELEVISIÓN,CARACOL TELEVISIÓN S.A NIT 830029703-7,436136-31997-417,436,34,417.0,1,NO,20154051434662 / 20164050409502 / 20164050903312 / 20168000906942,JURIDICO,NO,JURIDICA ,GOMEZ JARAMILLO JUAN CARLOS,SI,CELIS PEÑARANDA MIGUEL ANGEL,AUTORIDAD NACIONAL DE TELEVISION |436|TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,900517646-2,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4310,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",SORTEO CENTRO,2.0,LOMBANA VILLALBA MARIA XIMENA,GARAVITO VALENCIA PEDRO ORLANDO,,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,0,GENERAL,AUTORIDAD NACIONAL DE TELEVISIÓN EN LIQUIDACIÓN,Sector de las Tecnologías de la Información y las Comunicaciones,"La extinta CNTV impuso una multa a Caracol TV,  en el año 2000 Caracol TV interpuso una demanda de nulidad y restablecimiento con el fin de que se declarara la nulidad de la resolución mediante la cual se había interpuesto la sanción;  las pretensiones de la demanda fueron acogidas y se levanto la sanción contra caracol TV y ordenando la devolución del pago de lo no debido."
141,206,,417,0,0.0,ECOVÍAS SAS Y CONSTRUCCIONES CIVILES ESTUDIOS Y PROYECTOS SAS- CONCEP SAS  ,FONDO FINANCIERO DE PROYECTOS DE DESARROLLO - FONADE,ECOVÍAS SAS Y CONSTRUCCIONES CIVILES ESTUDIOS Y PROYECTOS SAS- CONCEP SAS  ,20620520122005-32,206,53,32.0,1,NO,20148001360472/ 20178000132892,JURIDICO,NO,JURIDICA ,  ,SI,  ,FONDO FINANCIERO DE PROYECTOS DE DESARROLLO - FONADE|206|PLANEACION,899999316-1,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,2269,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,PALACIO JARAMILLO MARIA TERESA DEL SOCORRO,PABON SANTANDER FERNANDO,79460440,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,0,INFRAESTRUCTURA,EMPRESA NACIONAL PROMOTORA DEL DESARROLLO TERRITORIAL,Sector Planeación,"el día 18 de julio del año 2005 ECOVIAS SAS y CONSTRUCCIONES Y CIVILES ESTUDIOS Y PROYECTOS SAS- CONCEP SAS y FONADE celebraron el contrato de servicios de consultoría No. 2052012, cuyo objeto fue la interventoría técnica, administrativa y financiera para los proyectos que se ejecuten en desarrollo de los convenios de apoyo financiero suscritos en el Ministerio de Ambiente, Vivienda y desarrollo territorial, FONADE y los municipios beneficiarios del Grupo R- Guaviare. el día 27 de diciembre de 2005 el acta de inicio del convenio interadministrativo No. 209 celebrado entre la alcaldía de san José del Guaviare y la administración Cooperativa del territorio colombiano. durante la ejecución del contrato las partes suscribieron nueve actas de prórroga del plazo de ejecución, lapso que finalmente fue de 19 meses. Mediante comunicación del 10 de abril del año 2007, las convocantes se dirigieron a FONADE para expresarle en forma escrita que habrán transcurrido 15 meses de ejecución del contrato que se había pactado a nueve meses y solicitaron el restablecimiento del equilibrio económico del contrato, según la demanda, luego de terminado y entregado el contrato de obra, las convocantes continuaron ejecutando labores de interventoría relacionadas con la liquidación de dicho contrato.  "
142,242,,430,0,0.0,COLOMBIA TELECOMUNICACIONES S.A. ESP Y COMUNICACIONES CELULAR S.A. COMCEL S.A. NIT 800153993-7,COLOMBIA TELECOMUNICACIONES S.A. ESP Y COMUNICACIONES CELULAR S.A. COMCEL S.A. NIT 800153993-7,MINISTERIO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES - MINTIC,242000001-000002-000003-000004-000005-0000061994-451,242,65,451.0,1,NO,20164050245232 / 20168000399482 / 20164050579972 / 20164050840602 / 20164051872512/ 20174051349882,JURIDICO,SI,JURIDICA ,DE VEGA PINZON GABRIEL,NO,TOBAR ORDOÑEZ JAIME HUMBERTO,MINISTERIO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES|242|TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,899999053-1,NACIONAL,CONVOCANTE,ARBITRAMENTO GENERAL,4519,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,2.0,PALACIO JARAMILLO MARIA TERESA DEL SOCORRO,MONROY TORRES ANA GABRIELA,35465168,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,PAGAR,0,GENERAL,MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Sector de las Tecnologías de la Información y las Comunicaciones,"Se busca se declare la reversión de los contratos de concesión para la prestación del servicio de telefonía móvil celular celebrado entre MINTIC  y COLOMBIA TELECOMUNICACIONES S.A.E.S.P. Y COMUNICACIÓN CELULAR S.A. COMCEL S.A. se encuentra vigente y es de obligatorio cumplimiento para los operadores celulares mencionados, conforme lo establecido en el contrato que dio vigencia a la concesión. adicionalmente se haga la reversión sin generar ningún tipo de compensación de todos los equipos, elementos, infraestructura y bienes necesarios directamente afectados a las concesiones para la prestación del servicio de Telefonía Móvil Celular durante la totalidad de la ejecución contractual."
143,245,12297119249.00229,434,PESOS,11033318613.0,VIA 40 EXPRESS S.A.S. NIT 901009478-6,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,VIA 40 EXPRESS S.A.S. NIT 901009478-6,2450042016-,245,42,,1,NO,20184052026822 / 20194050225052 / 20194050221852 / 20194050534032/ 20194052463282 / 20204050959622,,NO,JURIDICA ,CUBAQUE ZORRO ANA YAMILE,SI,GARCIA URDANETA JIMMY ALEXANDER,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,15845,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,2.0,PALACIO JARAMILLO MARIA TERESA DEL SOCORRO,GARAVITO VALENCIA PEDRO ORLANDO,79423351,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,,,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"1.	La parte convocante celebró con la entidad convocada el contrato de concesión No. 4 del 2016 bajo el esquema de APP.
2.	El alcance del proyecto consistía en los estudios, diseños, construcción, operación mantenimiento, gestión social, predial y ambiental de la ampliación del tercer carril de la doble calzada de la vía Bogotá - Girardot.
3.	Afirma la parte convocante que en la etapa de estructuración se incorporó información en el Cuarto de Datos la cual se considera como información de referencia y no como información contractual
4. 	Afirma la parte convocante que el 29 de junio de 2017 hizo entrega los estudios de Detalle y Diseño del pri¿oyecto, incluyendo la Unidad Funcional 8 dentro de los cuales se encontraban los estudios de los puestes peatonales del Municipio de Soacha
5.	El 29 de septiembre de 2017, la interventoría manifiesta que los estudios de detalle de los puentes de Soacha no contemplaron las secciones correspondientes a la ampliación de la Fase II y III de Transmilenio, los cuales se encuentran contemplados en el cuarto de datos del proyecto por lo que deben tenerse en cuenta para la entrega definitiva de esta unidad funcional
6.	La posición de la parte convocante es que los documentos del contrato no establecen la obligación aplicar la Sección Transversal de las Fases II y III del Proyecto Transmilenio a los estudios y diseño de los puentes del municipio de Soacha, de la UF 8"
